Nombre,Especie,Descripción,Sector,Índice de referencia,País de origen,Moneda,Mercado,Fecha,Cierre,Apertura,Máximo,Mínimo,Volumen,Variación diaria %
Newmont Goldcorp ,NEM,Productor de Metales,Minería,GOLD,United State,USD,NYSE,5/17/2024,63.82,63.91,64.04,63.66,586.44K,-1.28%
Newmont Goldcorp ,NEM,Productor de Metales,Minería,GOLD,United State,USD,NYSE,5/16/2024,64.65,64.56,64.92,64.53,803.57K,1.17%
Newmont Goldcorp ,NEM,Productor de Metales,Minería,GOLD,United State,USD,NYSE,5/15/2024,63.9,64.3,64.48,63.9,411.05K,-0.20%
Newmont Goldcorp ,NEM,Productor de Metales,Minería,GOLD,United State,USD,NYSE,5/14/2024,64.03,63.84,64.14,63.75,484.97K,0.03%
Newmont Goldcorp ,NEM,Productor de Metales,Minería,GOLD,United State,USD,NYSE,5/13/2024,64.01,64.32,64.5,63.97,337.56K,-0.56%
Newmont Goldcorp ,NEM,Productor de Metales,Minería,GOLD,United State,USD,NYSE,5/10/2024,64.37,64.4,64.95,64.27,1.04M,1.88%
Newmont Goldcorp ,NEM,Productor de Metales,Minería,GOLD,United State,USD,NYSE,5/9/2024,63.18,63.1,63.39,62.9,575.10K,0.10%
Newmont Goldcorp ,NEM,Productor de Metales,Minería,GOLD,United State,USD,NYSE,5/8/2024,63.12,63,63.31,62.91,465.60K,0.30%
Newmont Goldcorp ,NEM,Productor de Metales,Minería,GOLD,United State,USD,NYSE,5/7/2024,62.93,62.66,63.33,62.66,581.94K,1.00%
Newmont Goldcorp ,NEM,Productor de Metales,Minería,GOLD,United State,USD,NYSE,5/6/2024,62.31,61.5,62.43,61.2,801.11K,0.47%
Newmont Goldcorp ,NEM,Productor de Metales,Minería,GOLD,United State,USD,NYSE,5/3/2024,62.02,62.26,62.49,62.02,769.25K,-0.29%
Newmont Goldcorp ,NEM,Productor de Metales,Minería,GOLD,United State,USD,NYSE,5/2/2024,62.2,62.52,62.85,62.2,688.54K,-0.16%
Newmont Goldcorp ,NEM,Productor de Metales,Minería,GOLD,United State,USD,NYSE,5/1/2024,62.3,62.25,62.47,62.02,815.33K,-2.21%
Newmont Goldcorp ,NEM,Productor de Metales,Minería,GOLD,United State,USD,NYSE,4/30/2024,63.71,64.55,64.63,63.71,825.31K,-1.61%
Newmont Goldcorp ,NEM,Productor de Metales,Minería,GOLD,United State,USD,NYSE,4/29/2024,64.75,64.96,65,64.08,967.40K,-1.45%
Newmont Goldcorp ,NEM,Productor de Metales,Minería,GOLD,United State,USD,NYSE,4/26/2024,65.7,66.05,66.24,65,2.73M,13.86%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,4/25/2025,"3,298.40","3,362.00","3,384.10","3,274.80",233.95K,-1.50%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,4/24/2025,"3,348.60","3,301.80","3,377.00","3,301.30",239.60K,1.65%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,4/23/2025,"3,294.10","3,367.70","3,396.00","3,270.80",377.41K,-3.66%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,4/22/2025,"3,419.40","3,435.10","3,509.90","3,379.10",423.08K,-0.17%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,4/21/2025,"3,425.30","3,347.00","3,442.30","3,344.00",243.46K,2.91%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,4/17/2025,"3,328.40","3,357.50","3,371.90","3,296.40",242.07K,-0.54%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,4/16/2025,"3,346.40","3,248.40","3,358.40","3,245.20",258.38K,3.27%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,4/15/2025,"3,240.40","3,226.10","3,250.90","3,225.50",123.47K,0.44%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,4/14/2025,"3,226.30","3,246.00","3,261.60","3,208.70",189.62K,-0.56%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,4/11/2025,"3,244.60","3,194.20","3,263.00","3,193.40",247.32K,2.11%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,4/10/2025,"3,177.50","3,099.10","3,195.00","3,086.10",234.97K,3.19%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,4/9/2025,"3,079.40","2,998.30","3,118.50","2,983.30",298.33K,2.98%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,4/8/2025,"2,990.20","2,997.50","3,037.90","2,988.60",197.58K,0.56%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,4/7/2025,"2,973.60","3,055.10","3,084.40","2,970.40",328.52K,-2.04%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,4/4/2025,"3,035.40","3,138.00","3,160.20","3,032.70",341.15K,-2.76%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,4/3/2025,"3,121.70","3,196.60","3,196.60","3,073.50",382.86K,-1.41%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,4/2/2025,"3,166.20","3,147.50","3,201.60","3,135.70",223.12K,0.64%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,4/1/2025,"3,146.00","3,157.30","3,177.00","3,130.50",197.31K,-0.14%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,3/31/2025,"3,150.30","3,118.80","3,162.00","3,112.40",228.39K,1.16%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,3/28/2025,"3,114.30","3,099.30","3,124.40","3,096.30",210.49K,1.25%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,3/27/2025,"3,075.80","3,040.90","3,086.00","3,038.90",2.86K,1.27%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,3/26/2025,"3,037.30","3,039.50","3,049.70","3,032.80",1.68K,-0.08%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,3/25/2025,"3,039.60","3,030.60","3,055.40","3,025.90",1.37K,-0.14%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,3/24/2025,"3,044.00","3,054.70","3,066.40","3,036.00",96.48K,-0.14%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,3/21/2025,"3,048.40","3,080.10","3,082.20","3,031.20",46.90K,-0.75%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,3/20/2025,"3,071.30","3,085.60","3,092.80","3,060.30",28.81K,0.07%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,3/19/2025,"3,069.10","3,069.30","3,089.40","3,059.20",19.96K,0.01%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,3/18/2025,"3,068.90","3,036.90","3,075.10","3,036.00",28.60K,1.15%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,3/17/2025,"3,034.10","3,021.20","3,038.60","3,019.50",17.36K,1.10%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,3/14/2025,"3,001.10","3,001.40","3,017.10","2,988.60",181.49K,0.33%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,3/13/2025,"2,991.30","2,943.30","3,001.50","2,942.20",256.56K,1.51%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,3/12/2025,"2,946.80","2,922.30","2,948.90","2,911.00",209.82K,0.89%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,3/11/2025,"2,920.90","2,893.20","2,929.00","2,882.50",194.12K,0.74%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,3/10/2025,"2,899.40","2,919.60","2,926.40","2,885.20",221.61K,-0.50%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,3/7/2025,"2,914.10","2,919.20","2,938.80","2,905.30",237.58K,-0.43%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,3/6/2025,"2,926.60","2,929.50","2,935.90","2,897.60",166.36K,0.02%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,3/5/2025,"2,926.00","2,929.00","2,941.30","2,903.40",183.02K,0.18%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,3/4/2025,"2,920.60","2,904.20","2,939.80","2,892.50",188.52K,0.67%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,3/3/2025,"2,901.10","2,872.00","2,906.40","2,866.30",177.02K,1.85%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,2/28/2025,"2,848.50","2,889.00","2,896.10","2,844.10",210.56K,-1.64%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,2/27/2025,"2,895.90","2,931.40","2,935.80","2,879.00",207.65K,-0.75%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,2/26/2025,"2,917.80","2,915.60","2,926.40","2,891.00",2.05K,0.41%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,2/25/2025,"2,906.00","2,955.90","2,955.90","2,884.50",5.59K,-1.48%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,2/24/2025,"2,949.70","2,939.30","2,960.00","2,926.40",2.00K,-0.12%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,2/21/2025,"2,953.20","2,955.70","2,964.70","2,930.10",163.69K,-0.10%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,2/20/2025,"2,956.10","2,949.50","2,973.40","2,939.30",172.20K,0.68%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,2/19/2025,"2,936.10","2,954.10","2,964.40","2,933.70",159.34K,-0.44%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,2/18/2025,"2,949.00","2,895.10","2,956.50","2,887.60",218.76K,1.67%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,2/14/2025,"2,900.70","2,957.30","2,964.10","2,889.90",228.08K,-1.52%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,2/13/2025,"2,945.40","2,928.80","2,958.80","2,925.80",169.50K,0.57%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,2/12/2025,"2,928.70","2,927.00","2,936.50","2,886.50",204.63K,-0.13%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,2/11/2025,"2,932.60","2,937.00","2,968.50","2,907.00",218.48K,-0.06%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,2/10/2025,"2,934.40","2,884.80","2,938.10","2,879.90",167.23K,1.62%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,2/7/2025,"2,887.60","2,880.20","2,910.60","2,876.10",192.55K,0.38%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,2/6/2025,"2,876.70","2,885.00","2,894.20","2,855.00",167.70K,-0.56%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,2/5/2025,"2,893.00","2,873.70","2,906.00","2,870.10",167.38K,0.60%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,2/4/2025,"2,875.80","2,850.40","2,877.10","2,837.40",145.86K,0.65%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,2/3/2025,"2,857.10","2,846.50","2,872.00","2,802.20",181.34K,0.78%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,1/31/2025,"2,835.00","2,851.90","2,862.90","2,826.00",165.68K,-0.36%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,1/30/2025,"2,845.20","2,796.20","2,853.20","2,794.90",188.34K,2.29%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,1/29/2025,"2,781.50","2,784.90","2,790.10","2,772.80",3.98K,0.02%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,1/28/2025,"2,781.00","2,757.00","2,786.90","2,752.90",3.42K,1.04%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,1/27/2025,"2,752.40","2,791.00","2,791.00","2,746.80",3.94K,-1.44%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,1/24/2025,"2,792.70","2,779.30","2,808.10","2,779.30",1.10K,0.52%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,1/23/2025,"2,778.30","2,778.10","2,780.20","2,754.70",1.83K,-0.68%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,1/22/2025,"2,797.40","2,784.50","2,800.30","2,782.50",39.59K,0.42%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,1/21/2025,"2,785.60","2,766.00","2,788.40","2,741.50",56.80K,1.34%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,1/17/2025,"2,748.70","2,746.80","2,759.20","2,729.20",156.87K,-0.08%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,1/16/2025,"2,750.90","2,722.30","2,757.90","2,720.40",186.54K,1.22%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,1/15/2025,"2,717.80","2,693.30","2,722.70","2,685.40",193.72K,1.32%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,1/14/2025,"2,682.30","2,682.00","2,693.70","2,672.00",179.41K,0.14%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,1/13/2025,"2,678.60","2,716.80","2,723.80","2,675.20",211.09K,-1.34%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,1/10/2025,"2,715.00","2,692.90","2,735.00","2,686.90",298.41K,0.90%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,1/9/2025,"2,690.80","2,679.90","2,696.80","2,673.70",156.65K,0.69%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,1/8/2025,"2,672.40","2,662.90","2,687.00","2,658.40",197.37K,0.26%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,1/7/2025,"2,665.40","2,647.10","2,678.50","2,643.50",161.62K,0.68%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,1/6/2025,"2,647.40","2,652.80","2,663.80","2,624.60",169.92K,-0.27%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,1/3/2025,"2,654.70","2,671.10","2,681.00","2,649.70",121.17K,-0.54%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,1/2/2025,"2,669.00","2,641.00","2,674.20","2,636.10",144.52K,1.06%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,12/31/2024,"2,641.00","2,620.00","2,642.00","2,614.30",86.29K,0.87%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,12/30/2024,"2,618.10","2,636.10","2,640.70","2,608.40",110.92K,-0.01%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,12/27/2024,"2,618.40","2,639.70","2,639.70","2,612.10",0.64K,-0.83%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,12/26/2024,"2,640.30","2,623.30","2,642.40","2,622.80",1.40K,0.67%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,12/24/2024,"2,622.80","2,616.50","2,622.70","2,612.50",0.42K,0.28%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,12/23/2024,"2,615.50","2,627.30","2,632.90","2,610.20",0.56K,-0.65%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,12/20/2024,"2,632.50","2,597.70","2,640.70","2,595.70",0.51K,1.41%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,12/19/2024,"2,596.00","2,586.00","2,625.00","2,585.90",0.90K,-1.70%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,12/18/2024,"2,640.80","2,651.20","2,654.30","2,587.20",0.88K,-0.33%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,12/17/2024,"2,649.60","2,657.20","2,662.50","2,634.30",0.63K,-0.28%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,12/16/2024,"2,657.00","2,654.60","2,669.70","2,648.30",1.41K,-0.20%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,12/13/2024,"2,662.40","2,690.20","2,702.10","2,650.60",1.07K,-1.21%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,12/12/2024,"2,695.10","2,737.80","2,743.50","2,683.30",1.69K,-1.69%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,12/11/2024,"2,741.50","2,708.80","2,743.80","2,700.30",3.82K,1.33%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,12/10/2024,"2,705.60","2,669.80","2,708.80","2,669.80",1.41K,1.21%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,12/9/2024,"2,673.30","2,654.50","2,687.00","2,637.50",0.96K,0.99%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,12/6/2024,"2,647.10","2,642.40","2,655.00","2,629.50",0.80K,0.42%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,12/5/2024,"2,636.10","2,661.90","2,667.30","2,634.50",1.67K,-1.06%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,12/4/2024,"2,664.30","2,651.30","2,670.00","2,643.80",0.85K,0.32%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,12/3/2024,"2,655.90","2,652.00","2,665.00","2,645.00",0.61K,0.36%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,12/2/2024,"2,646.50","2,663.70","2,663.90","2,633.50",0.97K,-0.84%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,11/29/2024,"2,669.00","2,649.70","2,678.10","2,631.80",1.35K,0.63%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,11/27/2024,"2,652.30","2,646.40","2,670.70","2,641.10",2.27K,1.18%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,11/26/2024,"2,621.30","2,626.20","2,642.70","2,605.30",177.86K,0.11%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,11/25/2024,"2,618.50","2,716.90","2,723.20","2,616.60",305.34K,-3.45%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,11/22/2024,"2,712.20","2,672.00","2,718.50","2,670.10",220.55K,1.39%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,11/21/2024,"2,674.90","2,653.50","2,676.50","2,651.60",186.30K,0.87%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,11/20/2024,"2,651.70","2,635.80","2,659.00","2,621.90",182.01K,0.79%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,11/19/2024,"2,631.00","2,616.30","2,643.40","2,614.20",202.24K,0.63%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,11/18/2024,"2,614.60","2,571.50","2,619.50","2,568.50",195.29K,1.73%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,11/15/2024,"2,570.10","2,570.40","2,580.80","2,558.90",179.89K,-0.11%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,11/14/2024,"2,572.90","2,578.10","2,585.80","2,541.50",266.16K,-0.53%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,11/13/2024,"2,586.50","2,604.70","2,625.00","2,578.10",262.75K,-0.76%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,11/12/2024,"2,606.30","2,625.70","2,633.40","2,595.70",282.77K,-0.44%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,11/11/2024,"2,617.70","2,692.10","2,693.40","2,617.10",281.92K,-2.86%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,11/8/2024,"2,694.80","2,713.60","2,717.80","2,687.30",233.11K,-0.41%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,11/7/2024,"2,705.80","2,667.70","2,718.30","2,650.30",292.92K,1.10%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,11/6/2024,"2,676.30","2,752.60","2,758.80","2,660.70",361.31K,-2.67%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,11/5/2024,"2,749.70","2,746.00","2,759.50","2,733.40",151.43K,0.13%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,11/4/2024,"2,746.20","2,743.50","2,757.50","2,739.40",145.25K,-0.11%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,11/1/2024,"2,749.20","2,754.00","2,772.40","2,742.60",180.66K,0.00%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,10/31/2024,"2,749.30","2,799.10","2,801.20","2,741.80",242.57K,-1.84%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,10/30/2024,"2,800.80","2,786.90","2,801.80","2,782.40",191.55K,1.16%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,10/29/2024,"2,768.80","2,741.90","2,773.20","2,741.90",0.85K,0.92%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,10/28/2024,"2,743.60","2,739.40","2,745.60","2,725.80",0.57K,0.05%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,10/25/2024,"2,742.20","2,735.40","2,747.20","2,716.90",0.26K,0.21%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,10/24/2024,"2,736.50","2,717.40","2,743.30","2,717.40",0.34K,0.71%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,10/23/2024,"2,717.10","2,748.90","2,758.50","2,709.90",0.65K,-1.10%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,10/22/2024,"2,747.40","2,723.10","2,749.50","2,721.80",0.43K,0.76%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,10/21/2024,"2,726.80","2,724.30","2,742.60","2,716.90",0.41K,0.32%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,10/18/2024,"2,718.00","2,696.20","2,725.60","2,696.20",0.22K,0.83%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,10/17/2024,"2,695.50","2,676.90","2,700.50","2,676.90",0.27K,0.60%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,10/16/2024,"2,679.30","2,666.80","2,689.50","2,666.00",0.38K,0.46%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,10/15/2024,"2,667.00","2,654.60","2,673.80","2,643.10",0.24K,0.50%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,10/14/2024,"2,653.70","2,659.90","2,671.30","2,648.40",0.39K,-0.40%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,10/11/2024,"2,664.40","2,634.40","2,666.80","2,634.40",0.31K,1.41%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,10/10/2024,"2,627.40","2,614.80","2,636.90","2,608.80",0.88K,0.51%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,10/9/2024,"2,614.10","2,628.80","2,630.60","2,612.00",0.77K,-0.36%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,10/8/2024,"2,623.50","2,649.60","2,660.40","2,612.70",1.05K,-1.15%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,10/7/2024,"2,654.00","2,658.80","2,666.60","2,646.00",0.39K,-0.08%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,10/4/2024,"2,656.00","2,663.00","2,678.20","2,641.90",0.85K,-0.43%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,10/3/2024,"2,667.40","2,668.30","2,670.70","2,646.50",0.65K,0.35%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,10/2/2024,"2,658.10","2,671.10","2,672.40","2,653.30",0.34K,-0.76%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,10/1/2024,"2,678.50","2,644.40","2,681.70","2,644.40",0.46K,1.16%
Materia Prima ORO,GOLD,Productor de oro,Minería,GOLD,,USD,Commodities,9/30/2024,"2,647.90","2,667.90","2,675.20","2,636.80",0.55K,-0.32%
